complaint_id,order_id,customer_id,restaurant_id,city_id,city_name,courier_id,courier_name,complaint_category,notes,order_status,reason_cancel,actual_sla_mins,order_value,complaint_flag,is_cancelled
baafc2f9-c1f8-11f0-8e3d-489ebd4daa67,97fc4341-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00090,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",delivered,None,39,28.63,1,0
baafc3eb-c1f8-11f0-8e3d-489ebd4daa67,97fc441e-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00027,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",returned,None,35,34.23,1,0
baafc573-c1f8-11f0-8e3d-489ebd4daa67,97fc49f9-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00086,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",delivered,None,42,27.71,1,0
baafc6a0-c1f8-11f0-8e3d-489ebd4daa67,97fc4c94-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00065,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",delivered,None,38,42.57,1,0
baafc7de-c1f8-11f0-8e3d-489ebd4daa67,97fc5077-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00022,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",returned,None,47,19.27,1,0
baafc958-c1f8-11f0-8e3d-489ebd4daa67,97fc50e5-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00076,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",failed,None,33,45.82,1,0
baafca43-c1f8-11f0-8e3d-489ebd4daa67,97fc5153-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00058,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",failed,None,31,28.3,1,0
baafcb64-c1f8-11f0-8e3d-489ebd4daa67,97fc5452-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00064,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",returned,None,35,16.59,1,0
baafcc6f-c1f8-11f0-8e3d-489ebd4daa67,97fc5607-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00023,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",failed,None,34,34.48,1,0
baafce9c-c1f8-11f0-8e3d-489ebd4daa67,97fc6179-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00061,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",returned,None,30,44.71,1,0
baafcfd0-c1f8-11f0-8e3d-489ebd4daa67,97fc6418-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00016,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",failed,None,42,46.36,1,0
baafd094-c1f8-11f0-8e3d-489ebd4daa67,97fc64f4-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00075,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",failed,None,35,12.16,1,0
baafd1f5-c1f8-11f0-8e3d-489ebd4daa67,97fc678c-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00006,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",failed,None,35,28.5,1,0
baafd2e4-c1f8-11f0-8e3d-489ebd4daa67,97fc6b77-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00015,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",delivered,None,44,30.97,1,0
baafd491-c1f8-11f0-8e3d-489ebd4daa67,97fc7184-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00077,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",delivered,None,34,21.71,1,0
baafd7e2-c1f8-11f0-8e3d-489ebd4daa67,97fc733d-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00072,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",cancelled,None,30,15.53,1,1
baafd935-c1f8-11f0-8e3d-489ebd4daa67,97fc7565-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00028,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",failed,None,33,13.95,1,0
baafda50-c1f8-11f0-8e3d-489ebd4daa67,97fc7742-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00076,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",failed,None,30,34.98,1,0
baafdb34-c1f8-11f0-8e3d-489ebd4daa67,97fc781f-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00095,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",returned,None,47,31.44,1,0
baafdc12-c1f8-11f0-8e3d-489ebd4daa67,97fc788d-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00053,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",delivered,None,34,16.75,1,0
baafdd8a-c1f8-11f0-8e3d-489ebd4daa67,97fc7e5a-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00097,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",delivered,None,35,33.52,1,0
baafde73-c1f8-11f0-8e3d-489ebd4daa67,97fc7f32-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00093,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",delivered,None,39,36.86,1,0
baafdf5c-c1f8-11f0-8e3d-489ebd4daa67,97fc807e-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00074,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",failed,None,47,28.61,1,0
baafe037-c1f8-11f0-8e3d-489ebd4daa67,97fc8160-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00055,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",cancelled,None,38,10.3,1,1
baafe1d3-c1f8-11f0-8e3d-489ebd4daa67,97fc87b4-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00030,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",delivered,None,36,39.68,1,0
baafe36f-c1f8-11f0-8e3d-489ebd4daa67,97fc8d95-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00047,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",returned,None,43,9.58,1,0
baafe47e-c1f8-11f0-8e3d-489ebd4daa67,97fc8ee5-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00091,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",cancelled,late,49,39.51,1,1
baafe6c1-c1f8-11f0-8e3d-489ebd4daa67,97fc9d58-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00065,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",delivered,None,34,29.18,1,0
baafe7bd-c1f8-11f0-8e3d-489ebd4daa67,97fca00b-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00028,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",failed,None,45,13.97,1,0
baafe8f7-c1f8-11f0-8e3d-489ebd4daa67,97fca6c7-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00046,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",failed,None,44,43.87,1,0
baafe9e0-c1f8-11f0-8e3d-489ebd4daa67,97fca7a7-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00023,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",cancelled,None,34,33.97,1,1
baafeac0-c1f8-11f0-8e3d-489ebd4daa67,97fca885-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00079,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",failed,None,31,24.8,1,0
baafebe8-c1f8-11f0-8e3d-489ebd4daa67,97fcae3b-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00038,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",delivered,None,41,24.3,1,0
baafed1e-c1f8-11f0-8e3d-489ebd4daa67,97fcb2b0-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00005,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",returned,None,40,42.62,1,0
baafedd3-c1f8-11f0-8e3d-489ebd4daa67,97fcb31f-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00042,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",failed,None,38,31.36,1,0
baafef19-c1f8-11f0-8e3d-489ebd4daa67,97fcb965-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00012,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",delivered,None,46,41.17,1,0
baaff017-c1f8-11f0-8e3d-489ebd4daa67,97fcbb20-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00006,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",returned,None,42,47.53,1,0
baaff161-c1f8-11f0-8e3d-489ebd4daa67,97fcbeb2-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00096,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",cancelled,None,42,15.11,1,1
baaff2dc-c1f8-11f0-8e3d-489ebd4daa67,97fcc368-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00078,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",returned,None,33,24.76,1,0
baaff483-c1f8-11f0-8e3d-489ebd4daa67,97fcca92-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00028,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",returned,None,33,8.74,1,0
baaff63f-c1f8-11f0-8e3d-489ebd4daa67,97fcd19f-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00008,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",failed,late,36,33.72,1,0
baaff787-c1f8-11f0-8e3d-489ebd4daa67,97fcd81b-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00068,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",cancelled,None,40,39.6,1,1
baaff962-c1f8-11f0-8e3d-489ebd4daa67,97fce068-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00029,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",returned,None,46,12.12,1,0
baaffac8-c1f8-11f0-8e3d-489ebd4daa67,97fce520-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00047,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",delivered,None,39,31.75,1,0
baaffc14-c1f8-11f0-8e3d-489ebd4daa67,97fce91a-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00090,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",delivered,None,46,22.3,1,0
baaffd58-c1f8-11f0-8e3d-489ebd4daa67,97fcebb6-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00010,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",cancelled,None,43,28.88,1,1
baaffe2f-c1f8-11f0-8e3d-489ebd4daa67,97fcec26-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00057,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",delivered,None,45,19.44,1,0
baafff8e-c1f8-11f0-8e3d-489ebd4daa67,97fcf087-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00052,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",delivered,None,31,29.48,1,0
bab0008a-c1f8-11f0-8e3d-489ebd4daa67,97fcf1cf-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00087,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",failed,None,35,10.61,1,0
bab0016c-c1f8-11f0-8e3d-489ebd4daa67,97fcf23c-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00065,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",failed,None,48,27.46,1,0
bab002ad-c1f8-11f0-8e3d-489ebd4daa67,97fcf61f-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00022,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",returned,None,33,26.1,1,0
bab0053c-c1f8-11f0-8e3d-489ebd4daa67,97fd08dc-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00035,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",returned,None,41,23.37,1,0
bab0063f-c1f8-11f0-8e3d-489ebd4daa67,97fd09ee-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00005,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",failed,None,43,40.03,1,0
bab007c6-c1f8-11f0-8e3d-489ebd4daa67,97fd15f0-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00037,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",returned,None,44,41.23,1,0
bab009dd-c1f8-11f0-8e3d-489ebd4daa67,97fd2a12-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00034,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",cancelled,None,32,18.51,1,1
bab00aef-c1f8-11f0-8e3d-489ebd4daa67,97fd2af4-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00078,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",cancelled,None,42,30.06,1,1
bab00c08-c1f8-11f0-8e3d-489ebd4daa67,97fd2d2d-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00025,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",delivered,None,46,11.8,1,0
bab00e39-c1f8-11f0-8e3d-489ebd4daa67,97fd39eb-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00046,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",returned,None,37,44.52,1,0
bab00f2b-c1f8-11f0-8e3d-489ebd4daa67,97fd3a5d-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00008,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",delivered,None,38,21.63,1,0
bab01069-c1f8-11f0-8e3d-489ebd4daa67,97fd3de4-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00074,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",cancelled,None,48,17.82,1,1
bab01142-c1f8-11f0-8e3d-489ebd4daa67,97fd3e57-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00068,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",delivered,None,32,35.05,1,0
bab01222-c1f8-11f0-8e3d-489ebd4daa67,97fd3f37-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00038,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",returned,None,41,29.33,1,0
bab01328-c1f8-11f0-8e3d-489ebd4daa67,97fd4165-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00092,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",cancelled,None,44,40.44,1,1
bab01c4b-c1f8-11f0-8e3d-489ebd4daa67,97fd431b-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00005,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",delivered,None,31,9.36,1,0
bab01f0b-c1f8-11f0-8e3d-489ebd4daa67,97fd4e21-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00048,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,rude_courier,"Auto-generated complaint note",delivered,None,30,18.64,1,0
bab02040-c1f8-11f0-8e3d-489ebd4daa67,97fd504c-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00096,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,late_delivery,"Auto-generated complaint note",delivered,None,34,40.42,1,0
bab0218d-c1f8-11f0-8e3d-489ebd4daa67,97fd5275-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00085,RST_9_007,9,Essen,COU_9_0908,Courier_COU_9_0908,missing_item,"Auto-generated complaint note",returned,None,33,21.12,1,0
bab02422-c1f8-11f0-8e3d-489ebd4daa67,97fd58d7-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00065,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",delivered,None,39,13.26,1,0
bab0262f-c1f8-11f0-8e3d-489ebd4daa67,97fd5fd0-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00081,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",cancelled,None,43,29.46,1,1
bab027f8-c1f8-11f0-8e3d-489ebd4daa67,97fd6673-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00055,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,late_delivery,"Auto-generated complaint note",delivered,wrong_item,34,17.6,1,0
bab02a06-c1f8-11f0-8e3d-489ebd4daa67,97fd7093-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00060,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",cancelled,None,43,39.6,1,1
bab02b39-c1f8-11f0-8e3d-489ebd4daa67,97fd7483-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00003,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",returned,None,32,21,1,0
bab02ca8-c1f8-11f0-8e3d-489ebd4daa67,97fd7aa8-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00013,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,late_delivery,"Auto-generated complaint note",delivered,None,32,34.89,1,0
bab02e8d-c1f8-11f0-8e3d-489ebd4daa67,97fd82d8-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00022,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,late_delivery,"Auto-generated complaint note",failed,None,31,24.37,1,0
bab02f87-c1f8-11f0-8e3d-489ebd4daa67,97fd8503-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00011,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,missing_item,"Auto-generated complaint note",delivered,None,36,20.98,1,0
bab0305c-c1f8-11f0-8e3d-489ebd4daa67,97fd8729-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00018,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,late_delivery,"Auto-generated complaint note",cancelled,None,44,8.93,1,1
bab03164-c1f8-11f0-8e3d-489ebd4daa67,97fd8a97-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00093,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,missing_item,"Auto-generated complaint note",delivered,None,44,37.52,1,0
bab0323c-c1f8-11f0-8e3d-489ebd4daa67,97fd8bde-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00074,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,missing_item,"Auto-generated complaint note",delivered,None,35,42.88,1,0
bab032fb-c1f8-11f0-8e3d-489ebd4daa67,97fd8c4d-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00068,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,missing_item,"Auto-generated complaint note",cancelled,None,46,19.35,1,1
bab033ed-c1f8-11f0-8e3d-489ebd4daa67,97fd8fb3-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00002,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",failed,None,39,31.99,1,0
bab03497-c1f8-11f0-8e3d-489ebd4daa67,97fd9100-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00005,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,missing_item,"Auto-generated complaint note",returned,None,37,26.31,1,0
bab03557-c1f8-11f0-8e3d-489ebd4daa67,97fd92b5-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00026,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",delivered,None,49,36.44,1,0
bab0361a-c1f8-11f0-8e3d-489ebd4daa67,97fd9447-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00029,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",cancelled,None,39,13.21,1,1
bab03788-c1f8-11f0-8e3d-489ebd4daa67,97fd9c26-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00096,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,missing_item,"Auto-generated complaint note",failed,late,48,16.38,1,0
bab0386f-c1f8-11f0-8e3d-489ebd4daa67,97fd9f94-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00062,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",failed,None,37,16.98,1,0
bab0393a-c1f8-11f0-8e3d-489ebd4daa67,97fda1b9-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00021,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,missing_item,"Auto-generated complaint note",failed,None,39,23.15,1,0
bab03b5e-c1f8-11f0-8e3d-489ebd4daa67,97fdadaf-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00008,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,late_delivery,"Auto-generated complaint note",failed,wrong_item,33,44.55,1,0
bab03c51-c1f8-11f0-8e3d-489ebd4daa67,97fdb118-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00097,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,missing_item,"Auto-generated complaint note",delivered,None,40,8.42,1,0
bab03dfd-c1f8-11f0-8e3d-489ebd4daa67,97fdbbec-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00059,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",cancelled,None,32,24.14,1,1
bab03f10-c1f8-11f0-8e3d-489ebd4daa67,97fdbefa-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00006,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",delivered,None,40,14.56,1,0
bab03fcd-c1f8-11f0-8e3d-489ebd4daa67,97fdbf66-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00091,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",delivered,None,49,31.21,1,0
bab040db-c1f8-11f0-8e3d-489ebd4daa67,97fdc1fc-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00027,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",cancelled,None,33,32.39,1,1
bab0420a-c1f8-11f0-8e3d-489ebd4daa67,97fdc50c-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00066,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,late_delivery,"Auto-generated complaint note",returned,customer_cancel,41,31.41,1,0
bab04329-c1f8-11f0-8e3d-489ebd4daa67,97fdc831-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00021,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,late_delivery,"Auto-generated complaint note",returned,wrong_item,40,43.32,1,0
bab043fb-c1f8-11f0-8e3d-489ebd4daa67,97fdc90d-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00077,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",failed,None,37,40.73,1,0
bab044c0-c1f8-11f0-8e3d-489ebd4daa67,97fdc9e8-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00087,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,missing_item,"Auto-generated complaint note",failed,None,41,10.43,1,0
bab04580-c1f8-11f0-8e3d-489ebd4daa67,97fdcac8-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00072,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,missing_item,"Auto-generated complaint note",failed,None,46,19.69,1,0
bab046ab-c1f8-11f0-8e3d-489ebd4daa67,97fdceb7-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00022,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,late_delivery,"Auto-generated complaint note",returned,None,35,37.37,1,0
bab047f6-c1f8-11f0-8e3d-489ebd4daa67,97fdd239-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00039,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,late_delivery,"Auto-generated complaint note",failed,None,33,33.92,1,0
bab04896-c1f8-11f0-8e3d-489ebd4daa67,97fdd314-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00018,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,late_delivery,"Auto-generated complaint note",failed,None,39,23.13,1,0
bab04943-c1f8-11f0-8e3d-489ebd4daa67,97fdd4d3-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00009,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,missing_item,"Auto-generated complaint note",returned,None,34,32.07,1,0
bab049e9-c1f8-11f0-8e3d-489ebd4daa67,97fdd622-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00097,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",returned,None,34,43.21,1,0
bab04a9e-c1f8-11f0-8e3d-489ebd4daa67,97fdd849-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00055,RST_9_007,9,Essen,COU_9_0878,Courier_COU_9_0878,rude_courier,"Auto-generated complaint note",cancelled,None,30,30.38,1,1
